0.0382	0.99927	0.998541
0.0383	0.999267	0.998534
0.0384	0.999263	0.998526
0.0385	0.999259	0.998518
0.0386	0.999255	0.998511
0.0387	0.999251	0.998503
0.0388	0.999247	0.998495
0.0389	0.999243	0.998488
0.039	0.99924	0.99848
0.0391	0.999236	0.998472
0.0392	0.999232	0.998464
0.0393	0.999228	0.998456
0.0394	0.999224	0.998448
0.0395	0.99922	0.998441
0.0396	0.999216	0.998433
0.0397	0.999212	0.998425
0.0398	0.999208	0.998417
0.0399	0.999204	0.998409
0.04	0.9992	0.998401
0.0401	0.999196	0.998393
0.0402	0.999192	0.998385
0.0403	0.999188	0.998377
0.0404	0.999184	0.998369
0.0405	0.99918	0.998361
0.0406	0.999176	0.998353
0.0407	0.999172	0.998344
0.0408	0.999168	0.998336
0.0409	0.999164	0.998328
0.041	0.99916	0.99832
0.0411	0.999156	0.998312
0.0412	0.999151	0.998304
0.0413	0.999147	0.998295
0.0414	0.999143	0.998287
0.0415	0.999139	0.998279
0.0416	0.999135	0.99827
0.0417	0.999131	0.998262
0.0418	0.999127	0.998254
0.0419	0.999122	0.998245
0.042	0.999118	0.998237
0.0421	0.999114	0.998229
0.0422	0.99911	0.99822
0.0423	0.999105	0.998212
0.0424	0.999101	0.998203
0.0425	0.999097	0.998195
0.0426	0.999093	0.998186
0.0427	0.999088	0.998178
0.0428	0.999084	0.998169
0.0429	0.99908	0.998161
0.043	0.999076	0.998152
0.0431	0.999071	0.998144
0.0432	0.999067	0.998135
0.0433	0.999063	0.998126
0.0434	0.999058	0.998118
0.0435	0.999054	0.998109
0.0436	0.99905	0.9981
0.0437	0.999045	0.998092
0.0438	0.999041	0.998083
0.0439	0.999037	0.998074
0.044	0.999032	0.998065
0.0441	0.999028	0.998056
0.0442	0.999023	0.998048
0.0443	0.999019	0.998039
0.0444	0.999014	0.99803
0.0445	0.99901	0.998021
0.0446	0.999006	0.998012
0.0447	0.999001	0.998003
0.0448	0.998997	0.997994
0.0449	0.998992	0.997985
0.045	0.998988	0.997976
0.0451	0.998983	0.997967
0.0452	0.998979	0.997958
0.0453	0.998974	0.997949
0.0454	0.99897	0.99794
0.0455	0.998965	0.997931
0.0456	0.998961	0.997922
0.0457	0.998956	0.997913
0.0458	0.998951	0.997904
0.0459	0.998947	0.997895
0.046	0.998942	0.997885
0.0461	0.998938	0.997876
0.0462	0.998933	0.997867
0.0463	0.998928	0.997858
0.0464	0.998924	0.997849
0.0465	0.998919	0.997839
0.0466	0.998914	0.99783
0.0467	0.99891	0.997821
0.0468	0.998905	0.997811
0.0469	0.9989	0.997802
0.047	0.998896	0.997793
0.0471	0.998891	0.997783
0.0472	0.998886	0.997774
0.0473	0.998882	0.997764
0.0474	0.998877	0.997755
0.0475	0.998872	0.997745
0.0476	0.998867	0.997736
0.0477	0.998863	0.997726
0.0478	0.998858	0.997717
0.0479	0.998853	0.997707
0.048	0.998848	0.997698
0.0481	0.998843	0.997688
0.0482	0.998839	0.997679
0.0483	0.998834	0.997669
0.0484	0.998829	0.997659
0.0485	0.998824	0.99765
0.0486	0.998819	0.99764
0.0487	0.998814	0.99763
0.0488	0.99881	0.99762
0.0489	0.998805	0.997611
0.049	0.9988	0.997601
0.0491	0.998795	0.997591
0.0492	0.99879	0.997581
0.0493	0.998785	0.997571
0.0494	0.99878	0.997562
0.0495	0.998775	0.997552
0.0496	0.99877	0.997542
0.0497	0.998765	0.997532
0.0498	0.99876	0.997522
0.0499	0.998755	0.997512
0.05	0.99875	0.997502
0.0501	0.998745	0.997492
0.0502	0.99874	0.997482
0.0503	0.998735	0.997472
0.0504	0.99873	0.997462
0.0505	0.998725	0.997452
0.0506	0.99872	0.997442
0.0507	0.998715	0.997432
0.0508	0.99871	0.997422
0.0509	0.998705	0.997411
0.051	0.9987	0.997401
0.0511	0.998695	0.997391
0.0512	0.99869	0.997381
0.0513	0.998684	0.997371
0.0514	0.998679	0.99736
0.0515	0.998674	0.99735
0.0516	0.998669	0.99734
0.0517	0.998664	0.997329
0.0518	0.998659	0.997319
0.0519	0.998653	0.997309
0.052	0.998648	0.997298
0.0521	0.998643	0.997288
0.0522	0.998638	0.997278
0.0523	0.998633	0.997267
0.0524	0.998627	0.997257
0.0525	0.998622	0.997246
0.0526	0.998617	0.997236
0.0527	0.998612	0.997225
0.0528	0.998606	0.997215
0.0529	0.998601	0.997204
0.053	0.998596	0.997194
